cliente_id,contrato_id,edad,provincia,antiguedad_meses,cuota_mensual,canal,producto,ingresos_mensuales,incidencias_12m,satisfaccion,fecha_alta,abandono
CLI-000670,CTR-000670,57,Valencia,61,96.82,Web,Estándar,2432.09,2,8,2021-08-25,No
CLI-001999,CTR-001999,32,Valencia,51,81.51,Teléfono,Premium,2117.21,6,6,2022-06-03,No
CLI-000882,CTR-000882,63,Sevilla,39,88.36,Web,Estándar,2545.49,3,,2023-06-18,Sí
CLI-000408,CTR-000408,60,Sevilla,26,84.13,,Básico,,4,6,2024-07-11,Sí
CLI-001101,CTR-001101,46,Sevilla,24,58.66,Web,Estándar,3325.98,2,9,2024-09-12,No
CLI-002579,CTR-002579,38,Madrid,72,35.53,Tienda,Básico,2786.6,3,7,2020-09-27,No
CLI-008357,CTR-008357,47,Málaga,52,33.17,Web,Estándar,3216.42,3,,2022-05-21,No
CLI-008410,CTR-008410,48,Madrid,70,30.56,Tienda,Estándar,3911.22,3,9,2020-11-24,No
CLI-006610,CTR-006610,29,Alicante,37,45.93,Web,Premium,1890.59,0,8,2023-08-02,No
CLI-001123,CTR-001123,43,Madrid,12,74.03,Web,Premium,2784.91,2,7,2025-09-04,No
CLI-003779,CTR-003779,45,Barcelona,9,54.35,,Básico,,2,2,2025-12-27,Sí
CLI-007183,CTR-007183,24,Madrid,26,50.89,Web,Básico,3271.27,2,8,2024-07-09,No
CLI-002032,CTR-002032,52,Madrid,17,71.28,Web,Estándar,3040.7,4,4,2025-04-28,Sí
CLI-003396,CTR-003396,26,Zaragoza,25,53.25,Teléfono,Básico,2558.95,5,,2024-08-20,Sí
CLI-003847,CTR-003847,31,Málaga,4,72.51,Web,Estándar,,4,6,2026-05-09,Sí
CLI-005809,CTR-005809,62,Zaragoza,25,82.22,Tienda,Estándar,2623.24,5,,2024-08-24,No
CLI-001102,CTR-001102,57,Murcia,32,54.13,Web,Estándar,2528.07,1,6,2024-01-15,No
CLI-003716,CTR-003716,37,Barcelona,28,84.82,Web,Estándar,3299.92,2,7,2024-05-19,No
CLI-005995,CTR-005995,44,Zaragoza,24,59.05,Tienda,Premium,,6,5,2024-09-20,Sí
CLI-009203,CTR-009203,40,Madrid,79,50.37,Aplicación,Estándar,2619.84,1,8,2020-02-24,No
CLI-008069,CTR-008069,51,Murcia,39,31.19,Web,Empresa,3480.88,0,8,2023-06-19,No
CLI-005397,CTR-005397,47,Barcelona,30,76.37,Aplicación,Premium,1445.55,6,,2024-03-09,Sí
CLI-005362,CTR-005362,28,Zaragoza,40,64.05,Tienda,Estándar,750,1,,2023-05-21,No
CLI-009603,CTR-009603,44,Zaragoza,55,58.41,Web,Premium,,0,7,2022-02-16,No
CLI-006692,CTR-006692,32,Alicante,45,82.78,Tienda,Empresa,2016.24,1,5,2022-12-14,No
CLI-007146,CTR-007146,37,Barcelona,19,97.3,Teléfono,Estándar,1373.97,1,7,2025-02-16,Sí
CLI-005503,CTR-005503,34,Málaga,10,65.03,Aplicación,Estándar,1932.37,4,6,2025-11-04,Sí
CLI-006407,CTR-006407,41,Barcelona,95,87.41,Teléfono,Estándar,2119.02,3,,2018-10-08,No
CLI-008201,CTR-008201,32,Madrid,10,50.85,Web,Premium,3134.62,7,5,2025-11-25,Sí
CLI-007668,CTR-007668,33,Barcelona,72,66.9,WEB,Premium,2065.26,1,6,2020-09-15,No
CLI-009084,CTR-009084,50,Sevilla,37,71.13,Web,Estándar,2632.98,7,5,2023-08-04,Sí
CLI-006796,CTR-006796,18,Sevilla,17,109.15,Teléfono,Estándar,2597.5,5,,2025-04-09,Sí
CLI-009198,CTR-009198,49,Zaragoza,36,42.32,Tienda,Premium,2822.59,2,7,2023-09-16,No
CLI-007569,CTR-007569,27,Sevilla,23,49.1,Teléfono,Premium,2106.8,2,4,2024-10-11,Sí
CLI-001864,CTR-001864,34,Barcelona,16,47.76,Tienda,Premium,3275.45,2,6,2025-05-02,Sí
CLI-008445,CTR-008445,54,Málaga,32,63.64,Tienda,Premium,2112.81,1,6,2024-01-02,No
CLI-005936,CTR-005936,27,Madrid,41,49.5,Web,Empresa,,1,,2023-04-09,No
CLI-002408,CTR-002408,30,Barcelona,25,70.33,Web,Premium,2686.55,0,7,2024-08-12,No
CLI-004319,CTR-004319,39,Sevilla,79,46.56,Teléfono,Estándar,2445,5,5,2020-02-03,No
CLI-004967,CTR-004967,36,Alicante,50,55.77,Tienda,Básico,3237.06,1,7,2022-07-13,No
CLI-005950,CTR-005950,39,Alicante,75,69.06,Aplicación,Estándar,950.99,1,,2020-06-20,No
CLI-002818,CTR-002818,24,Madrid,3,84.41,Web,Empresa,2016.29,4,,2026-06-27,Sí
CLI-004654,CTR-004654,52,Madrid,74,73.21,Web,Estándar,2717.23,2,8,2020-07-11,No
CLI-005547,CTR-005547,37,Valencia,39,94.61,Teléfono,Estándar,3032.29,1,,2023-06-06,No
CLI-006310,CTR-006310,46,Valencia,20,59.24,Web,Estándar,2365.64,3,3,2025-01-20,Sí
CLI-007652,CTR-007652,43,Madrid,50,68.6,Tienda,Estándar,2052.89,4,9,2022-07-22,No
CLI-007818,CTR-007818,34,Madrid,48,75.13,Teléfono,Básico,2337.64,5,3,2022-09-02,Sí
CLI-005879,CTR-005879,46,Madrid,58,24.03,Aplicación,Estándar,,2,,2021-11-12,No
CLI-000067,CTR-000067,23,Madrid,58,50,Teléfono,Premium,,0,7,2021-11-08,No
CLI-001419,CTR-001419,48,Valencia,35,37.55,Tienda,Básico,3223.8,0,,2023-10-05,No
CLI-009252,CTR-009252,39,Valencia,85,12.47,Tienda,Básico,,2,10,2019-08-07,No
CLI-005729,CTR-005729,33,Barcelona,7,43.41,Tienda,Premium,2870.2,6,,2026-02-03,Sí
CLI-002420,CTR-002420,38,Málaga,28,55.72,Web,Básico,2647.35,0,,2024-05-25,No
CLI-004610,CTR-004610,36,Valencia,36,33.88,Web,Básico,4621.05,4,,2023-09-09,No
CLI-006119,CTR-006119,36,Valencia,26,46.58,Tienda,Estándar,,7,8,2024-07-24,Sí
CLI-003656,CTR-003656,19,Valencia,50,70.17,Tienda,Estándar,,0,8,2022-07-13,No
CLI-001920,CTR-001920,52,Barcelona,9,94.75,Web,Premium,2671.54,4,,2025-12-07,No
CLI-000037,CTR-000037,25,Barcelona,11,53.87,Web,Básico,2331.35,4,5,2025-10-14,Sí
CLI-005156,CTR-005156,44,Valencia,73,48.17,Web,Premium,2000.61,2,,2020-08-01,No
CLI-000929,CTR-000929,26,Sevilla,8,32.01,Web,Estándar,2696.02,5,,2026-01-27,Sí
CLI-009576,CTR-009576,55,Madrid,11,49.42,Web,Básico,1046.91,5,7,2025-10-12,Sí
CLI-003897,CTR-003897,18,Madrid,61,62.06,Teléfono,Básico,1662.6,1,,2021-08-16,No
CLI-000045,CTR-009895,52,Málaga,27,93.07,Web,Básico,,3,,2024-06-13,No
CLI-002127,CTR-002127,51,Madrid,23,56.03,Web,Estándar,2221.47,3,4,2024-10-20,Sí
CLI-000215,CTR-000215,30,Valencia,10,76.12,Teléfono,Estándar,3033.71,4,5,2025-11-04,No
CLI-009624,CTR-009624,61,Barcelona,53,83.17,Tienda,Premium,3889.11,1,7,2022-04-18,No
CLI-004778,CTR-004778,32,Barcelona,31,74.11,Web,Empresa,2700.83,1,10,2024-02-18,No
CLI-003606,CTR-003606,44,Málaga,53,45.67,Teléfono,Básico,2419.92,3,7,2022-04-07,No
CLI-002584,CTR-002584,46,Barcelona,30,60.35,Aplicación,Básico,2772.02,2,7,2024-03-20,No
CLI-009191,CTR-009191,58,Barcelona,25,44.77,Web,Empresa,2508.73,0,7,2024-08-02,No
CLI-008492,CTR-008492,28,Madrid,20,60.41,Web,Premium,,8,,2025-01-17,Sí
CLI-002181,CTR-002181,42,Valencia,49,82.68,Teléfono,Básico,2091.42,2,,2022-08-24,No
CLI-008689,CTR-008689,36,Murcia,6,78.55,Web,Premium,,4,,2026-03-02,Sí
CLI-003358,CTR-003358,29,Barcelona,65,73.06,Tienda,Estándar,,3,6,2021-04-20,No
CLI-001041,CTR-001041,44,Zaragoza,7,51.88,Web,Estándar,3812.85,2,,2026-02-08,No
CLI-005805,CTR-005805,33,Barcelona,44,86.49,Teléfono,Premium,1588.79,5,,2023-01-03,Sí
CLI-008175,CTR-008175,45,Barcelona,52,83.37,Web,Estándar,3021.82,2,,2022-05-14,No
CLI-004338,CTR-004338,46,Alicante,15,69.08,Web,Premium,,4,7,2025-06-27,Sí
CLI-004571,CTR-004571,42,Málaga,1,63.78,Tienda,Básico,1265.09,4,1,2026-08-14,Sí
CLI-005322,CTR-005322,40,Valencia,73,58.5,Aplicación,Estándar,3105.2,1,6,2020-08-19,No
CLI-005051,CTR-005051,36,Madrid,22,53.55,Tienda,Básico,2217.53,5,4,2024-11-27,Sí
CLI-005078,CTR-005078,27,Madrid,11,323.12,Tienda,Estándar,5421.09,4,5,2025-10-05,Sí
CLI-004355,CTR-004355,65,Sevilla,28,62.42,Aplicación,Básico,3096.97,2,5,2024-05-15,Sí
CLI-006296,CTR-006296,47,Zaragoza,39,87.22,Aplicación,Estándar,3424.96,4,,2023-06-01,Sí
CLI-005067,CTR-005067,54,Madrid,44,84.28,Tienda,Estándar,1027.99,7,,2023-01-17,Sí
CLI-005991,CTR-005991,57,Madrid,38,75.09,Web,Premium,2110.11,6,5,2023-07-12,Sí
CLI-006169,CTR-006169,51,Madrid,48,97.36,Tienda,Premium,2068.23,4,6,2022-09-20,Sí
CLI-005930,CTR-005930,53,Barcelona,36,47.23,Web,Premium,750,4,7,2023-09-23,No
CLI-000806,CTR-000806,45,Málaga,29,44.52,Web,Estándar,3400.85,2,5,2024-04-25,Sí
CLI-009154,CTR-009154,23,Alicante,64,57.9,Aplicación,Estándar,2504.87,3,6,2021-05-09,No
CLI-007823,CTR-007823,46,Alicante,69,71.41,Web,Estándar,1092.84,0,9,2020-12-27,No
CLI-005855,CTR-005855,45,Sevilla,95,48.66,Web,Empresa,3830.17,2,,2018-10-10,No
CLI-001220,CTR-001220,69,Valencia,88,58.09,Tienda,Premium,,0,,2019-05-14,No
CLI-007323,CTR-007323,46,Sevilla,92,25.77,Aplicación,Premium,2153.37,1,7,2019-01-22,No
CLI-005477,CTR-005477,50,Málaga,95,40.92,Tienda,Estándar,3416.33,0,8,2018-10-03,No
CLI-005180,CTR-005180,38,Valencia,42,93.34,Teléfono,Básico,3072.71,5,5,2023-03-22,Sí
CLI-005148,CTR-005148,38,Barcelona,30,59.23,Web,Básico,750,2,6,2024-03-09,Sí
CLI-002896,CTR-002896,48,Madrid,22,37.74,Tienda,Estándar,1768.53,3,6,2024-11-01,No
CLI-004381,CTR-004381,47,Madrid,77,63.13,Teléfono,Premium,1555.55,3,7,2020-04-26,No
CLI-000741,CTR-000741,27,Sevilla,87,100.49,Web,Estándar,2905.25,0,4,2019-06-23,No
CLI-003676,CTR-003676,42,Madrid,86,58.9,Tienda,Empresa,2610.37,2,7,2019-07-11,No
CLI-002990,CTR-002990,18,Madrid,32,94.93,Teléfono,Estándar,,5,7,2024-01-05,Sí
CLI-005307,CTR-005307,38,Barcelona,54,86.98,Tienda,Premium,3097.83,4,5,2022-03-09,No
CLI-001653,CTR-001653,19,Barcelona,40,88.63,Aplicación,Premium,2196.26,0,9,2023-05-15,No
CLI-000989,CTR-000989,44,Málaga,92,33.28,Web,Estándar,2041.91,5,9,2019-01-10,No
CLI-007979,CTR-007979,54,Madrid,42,26.22,Tienda,Estándar,2740.59,3,10,2023-03-01,No
CLI-002488,CTR-002488,31,Valencia,87,9.9,Web,Estándar,,0,9,2019-06-02,No
CLI-002201,CTR-002201,46,Valencia,36,61.28,Web,Estándar,750,5,5,2023-09-22,Sí
CLI-008054,CTR-008054,57,Murcia,76,68.49,web,Premium,2627.83,5,9,2020-05-03,No
CLI-003218,CTR-003218,40,Murcia,27,86.6,Web,Estándar,4015.69,4,4,2024-06-24,Sí
CLI-003895,CTR-003895,21,Barcelona,41,85.41,Aplicación,Básico,1209.56,1,7,2023-04-10,Sí
CLI-000993,CTR-000993,61,Málaga,17,65.38,Tienda,Básico,3154.59,2,,2025-04-12,Sí
CLI-001610,CTR-001610,39,Sevilla,79,16.37,Web,Empresa,,3,7,2020-02-01,No
CLI-001214,CTR-001214,56,Madrid,33,48.55,Tienda,Básico,3292.89,1,5,2023-12-13,No
CLI-004211,CTR-004211,29,Madrid,59,53.13,Teléfono,Premium,3455.61,1,,2021-10-14,No
CLI-002083,CTR-002083,41,Málaga,41,39.67,Teléfono,Estándar,2308.5,2,6,2023-04-03,Sí
CLI-007265,CTR-007265,42,Madrid,33,91.54,Tienda,Estándar,,2,,2023-12-06,Sí
CLI-006565,CTR-006565,30,Madrid,82,39.17,Teléfono,Básico,3832.23,3,7,2019-11-13,No
CLI-003478,CTR-003478,39,Alicante,93,78.64,Tienda,Empresa,1515.71,4,7,2018-12-09,No
CLI-003356,CTR-003356,54,Madrid,66,41.87,Aplicación,Empresa,2880.81,5,7,2021-03-17,No
CLI-008474,CTR-008474,49,Madrid,82,58.99,Teléfono,Premium,3090.19,0,5,2019-11-27,No
CLI-005187,CTR-005187,49,Madrid,25,59.26,Tienda,Estándar,1723.27,0,,2024-08-06,No
CLI-002743,CTR-002743,44,Madrid,17,74.64,Web,Premium,,3,,2025-04-06,Sí
CLI-000238,CTR-000238,61,Murcia,48,65.06,Tienda,Estándar,3209.22,0,7,2022-09-05,No
CLI-001659,CTR-001659,31,Madrid,31,71.99,Teléfono,Básico,3237.94,4,8,2024-02-08,Sí
CLI-002609,CTR-002609,45,Madrid,56,53.87,Teléfono,Estándar,,2,,2022-01-19,No
CLI-004988,CTR-004988,37,Madrid,29,58.86,Web,Estándar,1602.19,5,8,2024-04-05,Sí
CLI-007867,CTR-007867,56,Barcelona,77,77.05,Aplicación,Empresa,2787.79,4,10,2020-04-09,No
CLI-006926,CTR-006926,70,Málaga,24,47.23,Web,Estándar,,7,6,2024-09-06,Sí
CLI-000330,CTR-000330,18,Zaragoza,3,50.48,Teléfono,Premium,,5,4,2026-06-24,Sí
CLI-005361,CTR-005361,51,Barcelona,15,34.2,Web,Empresa,2364.14,2,10,2025-06-24,No
CLI-009445,CTR-009445,40,Madrid,3,46.05,Web,Básico,,1,,2026-06-07,Sí
CLI-005799,CTR-005799,60,Alicante,24,47.49,Web,Premium,2177.09,6,4,2024-09-06,Sí
CLI-005902,CTR-005902,63,Barcelona,25,76.94,Aplicación,Premium,2954.29,1,8,2024-08-13,No
CLI-002472,CTR-002472,48,Valencia,10,43.53,Teléfono,Premium,,1,,2025-11-26,No
CLI-003069,CTR-003069,53,Barcelona,1,105.32,web,Empresa,,5,7,2026-08-11,Sí
CLI-002135,CTR-002135,43,Barcelona,69,40.23,Teléfono,Básico,2273.81,0,,2020-12-11,No
CLI-000888,CTR-000888,28,Madrid,81,67.62,Aplicación,Básico,4111.77,2,,2019-12-25,No
CLI-002875,CTR-002875,42,Madrid,29,45.29,Tienda,Empresa,2438.44,0,,2024-04-02,No
CLI-007486,CTR-007486,35,Zaragoza,32,67.28,Aplicación,Básico,3052.26,4,5,2024-01-18,Sí
CLI-004583,CTR-004583,38,Murcia,75,97.6,Web,Estándar,2018.8,4,,2020-06-27,No
CLI-003584,CTR-003584,32,Málaga,60,77.68,Web,Básico,3062.04,1,9,2021-09-20,No
CLI-008876,CTR-008876,60,Murcia,96,52.9,Tienda,Premium,798.17,0,,2018-09-07,No
CLI-003633,CTR-003633,40,Valencia,6,63.17,Teléfono,Estándar,2019.24,5,,2026-03-21,Sí
CLI-007400,CTR-007400,38,Madrid,78,75.52,Tienda,Premium,2102.25,0,7,2020-03-18,No
CLI-001114,CTR-001114,34,Sevilla,6,46.62,Teléfono,Estándar,,1,,2026-03-26,Sí
CLI-007986,CTR-007986,40,Murcia,51,56.09,Tienda,Premium,,0,9,2022-06-27,No
CLI-003553,CTR-003553,42,Murcia,13,66.25,Web,Empresa,1624.04,2,5,2025-08-27,Sí
CLI-000075,CTR-000075,37,Murcia,41,61.04,Web,Premium,2818.51,6,5,2023-04-07,Sí
CLI-000887,CTR-000887,28,Barcelona,26,66.32,Aplicación,Estándar,2884.4,2,,2024-07-10,Sí
CLI-000237,CTR-000237,44,Málaga,2,83.22,Teléfono,Premium,2728.67,4,,2026-07-16,Sí
CLI-008081,CTR-008081,29,Barcelona,77,96.43,Web,Básico,3173.82,1,8,2020-04-28,No
CLI-001517,CTR-001517,41,Murcia,23,66.22,Web,Básico,3020.42,4,4,2024-10-03,Sí
CLI-003037,CTR-003037,50,Alicante,68,10.65,WEB,Estándar,2617.33,2,8,2021-01-18,No
CLI-002702,CTR-002702,54,Valencia,8,40.59,web,Empresa,1314.03,0,6,2026-01-16,No
CLI-007604,CTR-007604,42,Zaragoza,82,75.68,Web,Premium,1209.28,0,8,2019-11-11,No
CLI-001357,CTR-001357,72,Málaga,71,9.9,Tienda,Empresa,2721.21,0,,2020-10-13,No
CLI-009706,CTR-009706,63,Madrid,6,64.04,Teléfono,Básico,2814.48,0,7,2026-03-21,No
CLI-003211,CTR-003211,52,Valencia,21,63.65,Web,Estándar,,0,8,2024-12-19,No
CLI-002378,CTR-002378,54,Zaragoza,32,41.1,Web,Empresa,2863.41,1,9,2024-01-27,No
CLI-003580,CTR-003580,35,Barcelona,96,116.03,Aplicación,Básico,,1,7,2018-09-13,No
CLI-000667,CTR-000667,30,Barcelona,25,91.23,Teléfono,Premium,,0,,2024-08-03,Sí
CLI-006004,CTR-006004,41,Sevilla,11,79.63,Web,Estándar,,5,,2025-10-11,Sí
CLI-001573,CTR-001573,25,Zaragoza,94,30.87,Tienda,Estándar,4029.35,3,10,2018-11-04,No
CLI-002616,CTR-002616,61,Madrid,6,37.74,Web,Empresa,2054.64,3,,2026-03-04,Sí
CLI-009246,CTR-009246,38,Valencia,21,44.42,Web,Básico,1658.95,0,,2024-12-14,No
CLI-005607,CTR-005607,47,Sevilla,44,77.36,Aplicación,Básico,1619.71,5,8,2023-01-16,Sí
CLI-006414,CTR-006414,46,Murcia,48,36.89,Web,Premium,3101.72,2,7,2022-09-20,No
CLI-003189,CTR-003189,18,Madrid,22,60.76,,Básico,1830.66,5,5,2024-11-15,Sí
CLI-000561,CTR-000561,51,Málaga,87,71.01,Teléfono,Premium,1085.55,3,10,2019-06-10,No
CLI-009696,CTR-009696,36,Madrid,46,74.72,Teléfono,Estándar,2771.29,6,7,2022-11-19,Sí
CLI-007834,CTR-007834,49,Barcelona,28,58.69,Tienda,Premium,,1,7,2024-05-15,No
CLI-007153,CTR-007153,28,Valencia,25,72.44,Web,Premium,3940.41,0,9,2024-08-18,No
CLI-005848,CTR-005848,34,Málaga,61,35.21,Aplicación,Básico,2374.85,3,5,2021-08-13,No
CLI-004297,CTR-004297,35,Valencia,19,22.47,Tienda,Estándar,1955.27,3,5,2025-02-28,Sí
CLI-003674,CTR-003674,49,Zaragoza,76,56.25,Tienda,Estándar,1951.1,2,9,2020-05-14,No
CLI-006524,CTR-006524,46,Madrid,54,34.17,Tienda,Estándar,2290.64,4,5,2022-03-10,No
CLI-004008,CTR-004008,43,Sevilla,85,55.5,Web,Premium,961.92,0,,2019-08-04,No
CLI-000555,CTR-000555,51,Sevilla,21,59.37,web,Estándar,2763.93,2,8,2024-12-23,No
CLI-001156,CTR-001156,34,Barcelona,87,66.19,Teléfono,Premium,2067.94,4,,2019-06-08,No
CLI-004045,CTR-004045,21,Zaragoza,15,52.65,Tienda,Premium,2215.98,1,10,2025-06-11,No
CLI-003840,CTR-003840,31,Madrid,47,75.23,Tienda,Básico,,5,,2022-10-23,Sí
CLI-009657,CTR-009657,58,Murcia,19,75.88,Aplicación,Básico,2011.85,1,9,2025-02-11,No
CLI-001175,CTR-001175,53,Valencia,69,71.61,Web,Básico,1573.76,5,6,2020-12-28,No
CLI-002715,CTR-002715,25,Alicante,40,31.57,Aplicación,Premium,2868.67,7,,2023-05-23,Sí
CLI-004159,CTR-004159,72,Barcelona,79,48.56,Teléfono,Estándar,2005.89,2,6,2020-02-13,No
CLI-002406,CTR-002406,57,Murcia,56,84.46,Web,Premium,,4,,2022-01-27,No
CLI-006822,CTR-006822,44,Madrid,46,70.49,Tienda,Básico,1097.99,2,,2022-11-28,Sí
CLI-008745,CTR-008745,37,Madrid,20,42.58,Teléfono,Estándar,,3,6,2025-01-19,No
CLI-005732,CTR-005732,27,Valencia,74,49.8,Tienda,Premium,3572.21,1,7,2020-07-19,No
CLI-008316,CTR-008316,38,Madrid,24,89.39,Tienda,Premium,3491.56,1,,2024-09-08,Sí
CLI-007461,CTR-007461,44,Madrid,20,101.48,Teléfono,Premium,2424.89,0,,2025-01-02,No
CLI-000019,CTR-000019,35,Valencia,34,52.54,Tienda,Premium,1295.46,2,10,2023-11-07,Sí
CLI-008104,CTR-008104,43,Madrid,22,91.94,Tienda,Premium,,9,,2024-11-08,Sí
CLI-007904,CTR-007904,31,Madrid,67,67.38,Web,Estándar,2310.52,1,5,2021-02-11,No
CLI-007417,CTR-007417,41,Málaga,9,68.2,Tienda,Premium,3095.07,4,,2025-12-18,No
CLI-003528,CTR-003528,37,Madrid,34,58.34,Web,Estándar,1942.98,5,6,2023-11-20,No
CLI-003503,CTR-003503,30,Sevilla,76,42.7,Tienda,Estándar,2485.69,4,9,2020-05-01,No
CLI-009063,CTR-009063,66,Murcia,24,39.88,Aplicación,Estándar,2098.01,4,,2024-09-04,No
CLI-007925,CTR-007925,47,Madrid,11,34.61,Aplicación,Premium,2451.45,5,8,2025-10-03,Sí
CLI-009249,CTR-009249,54,Valencia,78,50.79,Web,Básico,3722.05,2,,2020-03-15,No
CLI-008997,CTR-008997,53,Madrid,95,36.31,Web,Premium,2409.09,1,8,2018-10-03,No
CLI-002618,CTR-002618,66,Valencia,71,70.75,Tienda,Premium,1713.13,1,,2020-10-10,No
CLI-001752,CTR-001752,23,Alicante,46,46.28,Teléfono,Básico,,4,,2022-11-24,Sí
CLI-002228,CTR-002228,32,Málaga,38,85.16,Teléfono,Básico,1796.83,2,8,2023-07-10,No
CLI-004374,CTR-004374,41,Sevilla,11,56.9,Aplicación,Premium,1203.66,9,3,2025-10-01,Sí
CLI-009631,CTR-009631,46,Barcelona,55,31.84,WEB,Estándar,3226.35,3,7,2022-02-27,No
CLI-001655,CTR-001655,37,Málaga,85,83.83,Web,Básico,2244.96,1,7,2019-08-28,No
CLI-002121,CTR-002121,34,Madrid,40,30.41,Tienda,Premium,2680.78,4,3,2023-05-25,Sí
CLI-002106,CTR-002106,31,Barcelona,45,47.83,,Empresa,3210.29,4,6,2022-12-14,No
CLI-009216,CTR-009216,41,Madrid,31,50.48,Tienda,Estándar,2499.3,4,5,2024-02-14,Sí
CLI-008381,CTR-008381,33,Murcia,14,41.38,Teléfono,Estándar,4614.12,3,6,2025-07-19,No
CLI-008465,CTR-008465,37,Barcelona,43,46.96,Tienda,Premium,2622.63,4,8,2023-02-19,No
CLI-005780,CTR-005780,60,Sevilla,39,40.19,Teléfono,Premium,2628.47,0,8,2023-06-23,No
CLI-007364,CTR-007364,28,Zaragoza,45,102.41,Web,Básico,,4,8,2022-12-05,No
CLI-004184,CTR-004184,37,Barcelona,17,82.35,Tienda,Estándar,4181.4,2,5,2025-04-07,No
CLI-008856,CTR-008856,57,Valencia,29,82.45,Aplicación,Estándar,1811.69,0,,2024-04-10,No
CLI-008755,CTR-008755,38,Alicante,44,92.33,Teléfono,Premium,,1,,2023-01-10,Sí
CLI-006704,CTR-006704,26,Barcelona,17,43.88,Teléfono,Básico,1143.06,7,8,2025-04-17,Sí
CLI-004809,CTR-004809,41,Madrid,5,76.01,Teléfono,Estándar,3079.04,6,,2026-04-26,Sí
CLI-006132,CTR-006132,35,Alicante,21,66.54,Teléfono,Estándar,2348.37,3,8,2024-12-21,No
CLI-003637,CTR-003637,24,Valencia,23,57.82,Web,Estándar,2988.33,4,,2024-10-23,Sí
CLI-005221,CTR-005221,56,Alicante,8,41.81,Tienda,Premium,3288.52,2,,2026-01-05,No
CLI-003132,CTR-003132,39,Málaga,43,45.72,Web,Premium,,0,,2023-02-14,No
CLI-009472,CTR-009472,42,Valencia,42,61.9,Web,Estándar,3165.23,1,8,2023-03-28,No
CLI-002059,CTR-002059,57,Madrid,84,51,Teléfono,Estándar,2346,0,8,2019-09-26,No
CLI-001412,CTR-001412,37,Murcia,29,79.84,Aplicación,Premium,2859.54,4,5,2024-04-16,Sí
CLI-005464,CTR-005464,42,Málaga,60,58.79,Teléfono,Premium,,0,,2021-09-12,No
CLI-009360,CTR-009360,22,Barcelona,29,50.83,web,Premium,1654.43,1,5,2024-04-25,No
CLI-000153,CTR-000153,40,Zaragoza,14,87.21,Aplicación,Empresa,991.18,3,5,2025-07-28,Sí
CLI-001907,CTR-001907,39,Murcia,45,98.34,Web,Estándar,1533.94,4,5,2022-12-15,Sí
CLI-009548,CTR-009548,57,Barcelona,9,45.61,Tienda,Premium,1154.2,5,,2025-12-12,Sí
CLI-006853,CTR-006853,48,Sevilla,47,52.98,Tienda,Estándar,1866.52,2,,2022-10-14,Sí
CLI-003379,CTR-003379,30,Valencia,10,77.76,Web,Premium,,4,5,2025-11-18,Sí
CLI-007452,CTR-007452,33,Murcia,42,77.53,Aplicación,Básico,1836.5,5,4,2023-03-08,Sí
CLI-009460,CTR-009460,31,Barcelona,39,85.51,Tienda,Estándar,1616.89,1,,2023-06-27,No
CLI-002331,CTR-002331,50,Barcelona,13,71.4,Web,Premium,2442,3,6,2025-08-08,No
CLI-006294,CTR-006294,50,Málaga,17,68.07,Aplicación,Estándar,3264.89,1,7,2025-04-16,No
CLI-006881,CTR-006881,28,Zaragoza,12,57.52,Aplicación,Básico,1474.37,3,,2025-09-08,Sí
CLI-008999,CTR-008999,41,Barcelona,39,50.08,Aplicación,Estándar,2734.86,7,4,2023-06-27,Sí
CLI-007530,CTR-007530,18,Madrid,12,32.49,Web,Estándar,2947.03,5,6,2025-09-26,No
CLI-002115,CTR-002115,37,Sevilla,28,81.31,Web,Básico,1722.24,0,,2024-05-17,No
CLI-000050,CTR-009900,34,Valencia,22,24.67,Tienda,Premium,3509.98,0,,2024-11-04,No
CLI-001409,CTR-001409,18,Murcia,4,84.72,Web,Premium,1151.14,3,4,2026-05-23,Sí
CLI-001633,CTR-001633,65,Sevilla,79,75.37,Web,Básico,3535.31,1,8,2020-02-19,No
CLI-009163,CTR-009163,56,Madrid,13,42.31,Aplicación,Estándar,2317.25,5,,2025-08-28,Sí
CLI-003918,CTR-003918,30,Madrid,42,100.99,Tienda,Estándar,1775.88,5,,2023-03-21,Sí
CLI-000926,CTR-000926,47,Madrid,27,21.83,Web,Premium,2275.53,0,6,2024-06-12,No
CLI-000046,CTR-009896,45,Madrid,16,58.93,Teléfono,Estándar,1920.81,5,3,2025-05-01,Sí
CLI-004732,CTR-004732,47,Madrid,56,34.8,Aplicación,Básico,1617.92,0,7,2022-01-14,No
CLI-003792,CTR-003792,47,Valencia,12,85.05,Tienda,Premium,,2,6,2025-09-16,Sí
CLI-000190,CTR-000190,24,Madrid,43,78.45,Web,Empresa,1281.12,2,4,2023-02-01,Sí
CLI-000948,CTR-000948,59,Alicante,32,53.33,Web,Estándar,4245.77,4,,2024-01-06,No
CLI-006446,CTR-006446,42,Málaga,32,45.05,Web,Premium,,0,,2024-01-07,No
CLI-003545,CTR-003545,22,Alicante,89,71.09,WEB,Estándar,1734.2,2,7,2019-04-13,No
CLI-000526,CTR-000526,35,Zaragoza,90,43.19,Web,Básico,2406.26,0,,2019-03-11,No
CLI-008129,CTR-008129,46,Murcia,9,67.31,Web,Premium,1436.1,2,5,2025-12-22,Sí
CLI-007455,CTR-007455,20,Sevilla,54,40.92,Web,Estándar,2888.83,4,8,2022-03-17,No
